LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,GDP,Flag Codes,Lookup Area,Lookup M49,Lookup iso,Area Code,Area Code (M49),Area,eu_member,Item Code,Item Code (CPC),Item,Element Code,Element,Months Code,Months,Unit,YEAR,wheat_PPI,YEAR_INT
CYP,GDP,TOT,USD_CAP,A,2012,31834.628847,,Cyprus,196.0,CYP,50,'196,Cyprus,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2012,93.15,2012
CYP,GDP,TOT,USD_CAP,A,2013,30375.236979,,Cyprus,196.0,CYP,50,'196,Cyprus,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2013,89.49,2013
CYP,GDP,TOT,USD_CAP,A,2014,30080.14296,,Cyprus,196.0,CYP,50,'196,Cyprus,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2014,94.62,2014
CYP,GDP,TOT,USD_CAP,A,2015,31815.341244,,Cyprus,196.0,CYP,50,'196,Cyprus,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2015,90.95,2015
CYP,GDP,TOT,USD_CAP,A,2016,35719.109919,,Cyprus,196.0,CYP,50,'196,Cyprus,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2016,114.43,2016
CYP,GDP,TOT,USD_CAP,A,2017,38288.001384,,Cyprus,196.0,CYP,50,'196,Cyprus,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2017,79.95,2017
CYP,GDP,TOT,USD_CAP,A,2018,40559.105442,,Cyprus,196.0,CYP,50,'196,Cyprus,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2018,95.46,2018
CYP,GDP,TOT,USD_CAP,A,2019,43722.861866,,Cyprus,196.0,CYP,50,'196,Cyprus,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2019,84.13,2019
CYP,GDP,TOT,USD_CAP,A,2020,40897.780537,P,Cyprus,196.0,CYP,50,'196,Cyprus,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2020,90.26,2020
CYP,GDP,TOT,USD_CAP,A,2021,43317.904519,P,Cyprus,196.0,CYP,50,'196,Cyprus,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2021,94.19,2021
MLT,GDP,TOT,USD_CAP,A,2000,18363.894565,,Malta,470.0,MLT,134,'470,Malta,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2000,47.63,2000
MLT,GDP,TOT,USD_CAP,A,2001,18510.39417,,Malta,470.0,MLT,134,'470,Malta,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,72.27,2001
MLT,GDP,TOT,USD_CAP,A,2002,19601.629781,,Malta,470.0,MLT,134,'470,Malta,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,73.26,2002
MLT,GDP,TOT,USD_CAP,A,2003,20931.270643,,Malta,470.0,MLT,134,'470,Malta,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,71.94,2003
MLT,GDP,TOT,USD_CAP,A,2004,21551.295047,,Malta,470.0,MLT,134,'470,Malta,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2004,60.73,2004
MLT,GDP,TOT,USD_CAP,A,2005,22308.719133,,Malta,470.0,MLT,134,'470,Malta,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2005,63.0,2005
MLT,GDP,TOT,USD_CAP,A,2006,23320.754242,,Malta,470.0,MLT,134,'470,Malta,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2006,69.8,2006
MLT,GDP,TOT,USD_CAP,A,2007,25061.159229,,Malta,470.0,MLT,134,'470,Malta,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2007,92.73,2007
MLT,GDP,TOT,USD_CAP,A,2008,26523.726187,,Malta,470.0,MLT,134,'470,Malta,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2008,73.27,2008
MLT,GDP,TOT,USD_CAP,A,2009,26652.563583,,Malta,470.0,MLT,134,'470,Malta,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2009,86.87,2009
MLT,GDP,TOT,USD_CAP,A,2010,28725.106348,,Malta,470.0,MLT,134,'470,Malta,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2010,74.72,2010
MLT,GDP,TOT,USD_CAP,A,2011,28973.045315,,Malta,470.0,MLT,134,'470,Malta,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2011,72.2,2011
MLT,GDP,TOT,USD_CAP,A,2012,30241.42175,,Malta,470.0,MLT,134,'470,Malta,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2012,88.7,2012
MLT,GDP,TOT,USD_CAP,A,2013,32287.911363,,Malta,470.0,MLT,134,'470,Malta,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2013,95.3,2013
MLT,GDP,TOT,USD_CAP,A,2014,34318.333679,,Malta,470.0,MLT,134,'470,Malta,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2014,82.0,2014
MLT,GDP,TOT,USD_CAP,A,2015,37430.605738,,Malta,470.0,MLT,134,'470,Malta,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2015,106.18,2015
MLT,GDP,TOT,USD_CAP,A,2016,39678.501077,,Malta,470.0,MLT,134,'470,Malta,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2016,111.81,2016
MLT,GDP,TOT,USD_CAP,A,2017,43463.249097,,Malta,470.0,MLT,134,'470,Malta,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2017,103.42,2017
MLT,GDP,TOT,USD_CAP,A,2018,45504.312819,,Malta,470.0,MLT,134,'470,Malta,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2018,101.01,2018
MLT,GDP,TOT,USD_CAP,A,2019,48672.896446,,Malta,470.0,MLT,134,'470,Malta,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2019,101.48,2019
MLT,GDP,TOT,USD_CAP,A,2020,44509.304787,,Malta,470.0,MLT,134,'470,Malta,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2020,100.82,2020
MLT,GDP,TOT,USD_CAP,A,2021,48726.138109,,Malta,470.0,MLT,134,'470,Malta,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2021,100.15,2021
ROU,GDP,TOT,USD_CAP,A,2000,5850.908021,,Romania,642.0,ROU,183,'642,Romania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2000,47.12,2000
ROU,GDP,TOT,USD_CAP,A,2001,6439.287795,,Romania,642.0,ROU,183,'642,Romania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,59.42,2001
ROU,GDP,TOT,USD_CAP,A,2002,7180.411394,,Romania,642.0,ROU,183,'642,Romania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,53.58,2002
ROU,GDP,TOT,USD_CAP,A,2003,7560.299928,,Romania,642.0,ROU,183,'642,Romania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,92.81,2003
ROU,GDP,TOT,USD_CAP,A,2004,8990.324885,B,Romania,642.0,ROU,183,'642,Romania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2004,77.89,2004
ROU,GDP,TOT,USD_CAP,A,2005,9602.147673,,Romania,642.0,ROU,183,'642,Romania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2005,50.7,2005
ROU,GDP,TOT,USD_CAP,A,2006,11554.902523,,Romania,642.0,ROU,183,'642,Romania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2006,47.89,2006
ROU,GDP,TOT,USD_CAP,A,2007,13701.675171,,Romania,642.0,ROU,183,'642,Romania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2007,85.92,2007
ROU,GDP,TOT,USD_CAP,A,2008,16782.155631,,Romania,642.0,ROU,183,'642,Romania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2008,92.96,2008
ROU,GDP,TOT,USD_CAP,A,2009,16632.743534,,Romania,642.0,ROU,183,'642,Romania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2009,66.2,2009
ROU,GDP,TOT,USD_CAP,A,2010,16976.195121,,Romania,642.0,ROU,183,'642,Romania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2010,83.1,2010
ROU,GDP,TOT,USD_CAP,A,2011,17896.233439,,Romania,642.0,ROU,183,'642,Romania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2011,123.94,2011
ROU,GDP,TOT,USD_CAP,A,2012,18867.561544,,Romania,642.0,ROU,183,'642,Romania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2012,128.17,2012
ROU,GDP,TOT,USD_CAP,A,2013,19777.047836,,Romania,642.0,ROU,183,'642,Romania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2013,119.72,2013
ROU,GDP,TOT,USD_CAP,A,2014,20649.842058,,Romania,642.0,ROU,183,'642,Romania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2014,107.04,2014
ROU,GDP,TOT,USD_CAP,A,2015,21598.669927,,Romania,642.0,ROU,183,'642,Romania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2015,104.23,2015
ROU,GDP,TOT,USD_CAP,A,2016,24266.361764,,Romania,642.0,ROU,183,'642,Romania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2016,88.73,2016
ROU,GDP,TOT,USD_CAP,A,2017,27135.977062,,Romania,642.0,ROU,183,'642,Romania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2017,91.55,2017
ROU,GDP,TOT,USD_CAP,A,2018,29337.903177,,Romania,642.0,ROU,183,'642,Romania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2018,95.77,2018
ROU,GDP,TOT,USD_CAP,A,2019,32909.566163,,Romania,642.0,ROU,183,'642,Romania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2019,102.82,2019
ROU,GDP,TOT,USD_CAP,A,2020,33080.128126,P,Romania,642.0,ROU,183,'642,Romania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2020,111.27,2020
ROU,GDP,TOT,USD_CAP,A,2021,35946.765464,P,Romania,642.0,ROU,183,'642,Romania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2021,119.72,2021
