Area Code,Area Code (M49),Area,eu_member,Item Code,Item Code (CPC),Item,Element Code,Element,Months Code,Months,Unit,YEAR,wheat_PPI
108,'398,Kazakhstan,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,34.11
114,'404,Kenya,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,50.13
118,'414,Kuwait,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,
113,'417,Kyrgyzstan,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,43.06
119,'428,Latvia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,57.5
121,'422,Lebanon,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,83.73
126,'440,Lithuania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,78.18
256,'442,Luxembourg,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,90.89
129,'450,Madagascar,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,14.34
130,'454,Malawi,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,5.81
133,'466,Mali,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,54.4
134,'470,Malta,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,72.27
138,'484,Mexico,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,33.8
141,'496,Mongolia,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,22.28
143,'504,Morocco,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,100.0
144,'508,Mozambique,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,11.15
28,'104,Myanmar,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,45.39
147,'516,Namibia,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,31.23
149,'524,Nepal,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,35.64
150,'528,Netherlands,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,71.71
156,'554,New Zealand,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,69.29
158,'562,Niger,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,37.54
159,'566,Nigeria,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,122.86
154,'807,North Macedonia,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,100.61
162,'578,Norway,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,73.3
221,'512,Oman,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,
165,'586,Pakistan,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,26.3
299,'275,Palestine,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,45.23
169,'600,Paraguay,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,56.03
170,'604,Peru,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,47.11
173,'616,Poland,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,76.75
174,'620,Portugal,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,67.11
179,'634,Qatar,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,55.93
117,'410,Republic of Korea,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,81.8
146,'498,Republic of Moldova,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,39.92
183,'642,Romania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,59.42
185,'643,Russian Federation,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,27.5
184,'646,Rwanda,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,28.4
194,'682,Saudi Arabia,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,63.62
272,'688,Serbia,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,
199,'703,Slovakia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,104.82
198,'705,Slovenia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,75.76
202,'710,South Africa,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,40.51
203,'724,Spain,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,75.84
210,'752,Sweden,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,74.69
211,'756,Switzerland,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,117.1
212,'760,Syrian Arab Republic,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,16.14
208,'762,Tajikistan,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,34.65
216,'764,Thailand,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,56.8
222,'788,Tunisia,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,49.01
223,'792,Türkiye,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,20.13
213,'795,Turkmenistan,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,63.77
230,'804,Ukraine,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,14.56
229,'826,United Kingdom of Great Britain and Northern Ireland,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,60.75
215,'834,United Republic of Tanzania,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,
231,'840,United States of America,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,56.35
234,'858,Uruguay,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,31.31
249,'887,Yemen,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,21.06
181,'716,Zimbabwe,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,14.42
2,'004,Afghanistan,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,85.2
3,'008,Albania,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,67.52
4,'012,Algeria,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,42.22
9,'032,Argentina,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,19.18
1,'051,Armenia,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,64.25
10,'036,Australia,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,88.02
11,'040,Austria,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,75.97
52,'031,Azerbaijan,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,32.26
16,'050,Bangladesh,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,39.88
57,'112,Belarus,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,6.93
255,'056,Belgium,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,65.62
18,'064,Bhutan,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,22.86
19,'068,Bolivia (Plurinational State of),0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,53.99
80,'070,Bosnia and Herzegovina,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,79.48
21,'076,Brazil,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,51.79
27,'100,Bulgaria,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,54.37
29,'108,Burundi,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,31.25
32,'120,Cameroon,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,78.58
33,'124,Canada,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,79.46
39,'148,Chad,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,
40,'152,Chile,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,85.34
41,'156,"China, mainland",0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,43.81
44,'170,Colombia,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,56.89
98,'191,Croatia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,84.62
50,'196,Cyprus,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,95.92
167,'203,Czechia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,80.03
54,'208,Denmark,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,68.13
58,'218,Ecuador,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,45.19
59,'818,Egypt,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,26.01
178,'232,Eritrea,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,20.06
63,'233,Estonia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,67.03
238,'231,Ethiopia,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,12.6
67,'246,Finland,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,80.82
68,'250,France,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,63.05
73,'268,Georgia,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,132.84
79,'276,Germany,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,64.33
84,'300,Greece,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,64.49
95,'340,Honduras,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,70.04
97,'348,Hungary,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,49.96
100,'356,India,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,37.16
101,'360,Indonesia,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,
102,'364,Iran (Islamic Republic of),0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,11.21
103,'368,Iraq,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,39.47
104,'372,Ireland,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,62.52
105,'376,Israel,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,68.82
106,'380,Italy,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,80.74
110,'392,Japan,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,535.13
112,'400,Jordan,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,42.68
108,'398,Kazakhstan,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,29.16
114,'404,Kenya,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,48.01
118,'414,Kuwait,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,
113,'417,Kyrgyzstan,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,34.67
119,'428,Latvia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,58.47
121,'422,Lebanon,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,79.61
126,'440,Lithuania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,75.57
256,'442,Luxembourg,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,84.21
129,'450,Madagascar,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,14.22
130,'454,Malawi,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,6.74
133,'466,Mali,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,63.1
134,'470,Malta,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,73.26
138,'484,Mexico,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,33.51
141,'496,Mongolia,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,25.28
143,'504,Morocco,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,99.6
144,'508,Mozambique,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,16.4
28,'104,Myanmar,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,40.85
147,'516,Namibia,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,43.75
149,'524,Nepal,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,35.73
150,'528,Netherlands,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,63.47
156,'554,New Zealand,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,75.89
158,'562,Niger,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,44.54
159,'566,Nigeria,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,103.86
154,'807,North Macedonia,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,95.97
162,'578,Norway,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,77.88
221,'512,Oman,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,
165,'586,Pakistan,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,29.48
299,'275,Palestine,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,52.5
169,'600,Paraguay,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,64.13
170,'604,Peru,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,45.12
173,'616,Poland,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,66.26
174,'620,Portugal,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,60.78
179,'634,Qatar,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,59.43
117,'410,Republic of Korea,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,81.8
146,'498,Republic of Moldova,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,30.41
183,'642,Romania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,53.58
185,'643,Russian Federation,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,21.48
184,'646,Rwanda,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,22.34
194,'682,Saudi Arabia,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,63.62
272,'688,Serbia,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,
199,'703,Slovakia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,101.57
198,'705,Slovenia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,81.96
202,'710,South Africa,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,44.79
203,'724,Spain,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,69.08
210,'752,Sweden,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,70.22
211,'756,Switzerland,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,120.56
212,'760,Syrian Arab Republic,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,16.14
208,'762,Tajikistan,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,27.11
216,'764,Thailand,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,58.82
222,'788,Tunisia,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,49.01
223,'792,Türkiye,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,32.06
213,'795,Turkmenistan,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,60.96
230,'804,Ukraine,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,11.69
229,'826,United Kingdom of Great Britain and Northern Ireland,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,52.5
215,'834,United Republic of Tanzania,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,
231,'840,United States of America,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,72.38
234,'858,Uruguay,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,30.19
249,'887,Yemen,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,21.9
181,'716,Zimbabwe,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,39.58
2,'004,Afghanistan,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,68.27
3,'008,Albania,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,67.79
4,'012,Algeria,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,42.22
9,'032,Argentina,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,18.21
1,'051,Armenia,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,86.45
10,'036,Australia,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,89.36
11,'040,Austria,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,83.72
52,'031,Azerbaijan,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,41.58
16,'050,Bangladesh,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,59.21
57,'112,Belarus,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,8.01
255,'056,Belgium,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,74.23
18,'064,Bhutan,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,25.71
19,'068,Bolivia (Plurinational State of),0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,55.01
80,'070,Bosnia and Herzegovina,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,83.37
21,'076,Brazil,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,63.26
27,'100,Bulgaria,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,69.13
29,'108,Burundi,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,30.08
32,'120,Cameroon,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,69.99
33,'124,Canada,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,75.91
39,'148,Chad,0,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,
